id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7556862.0,Belle of Belleville license18STR-07892 & OSTR-0000,39610222,Jill,,Algiers Point,29.95311,-90.04854,Entire home/apt,99.0,60,81,2020-03-31,0.81,1,89,0,"18STR-07892, 19-OSTR-7534"
7577040.0,St Charles Ave Elegance,39727368,Grady,,Central City,29.93425,-90.08579,Entire home/apt,,30,231,2022-10-28,2.21,4,0,0,"19STR-08105, 19-OSTR-8105"
7577153.0,St Charles Ave Studio,39727368,Grady,,Central City,29.93242,-90.08468,Entire home/apt,,30,107,2020-03-17,1.04,4,0,0,
7583456.0,"Great, Safe Location in Mid City by City Park!",39767285,Liz,,City Park,29.9825,-90.10277,Entire home/apt,,30,13,2019-03-16,0.13,1,0,0,
7597420.0,It’s about Location 1.4 miles French Quarter & 3 b,39836455,Cathy,,Bywater,29.96327,-90.03613,Entire home/apt,300.0,2,118,2023-10-29,1.16,3,319,8,"22-CSTR-18161, 22-OSTR-18155"
7638265.0,Spacious 3bd/2ba Uptown Dwelling (20-CSTR-00364),40077517,Evangeline,,Freret,29.93561,-90.10848,Entire home/apt,232.0,2,26,2023-12-04,0.3,1,229,5,"20-CSTR-00364, 21OSTR08388"
7711998.0,Beautiful Lower Garden District Home on Jackson,24478963,Calvin And Brit,,St. Thomas Dev,29.92731,-90.07462,Entire home/apt,331.0,2,169,2024-03-03,1.63,1,53,26,"22-RSTR-10055, 23-OSTR-09448"
7723996.0,Algiers Point by Ferry to FQ 23-OSTR-14619,40584918,Bruce,,Algiers Point,29.95381,-90.05031,Entire home/apt,242.0,2,14,2023-04-08,0.14,2,222,1,"20-RSTR-26307, 22-OSTR-20190"
7790647.0,Gorgeous Flat in St. Roch/Marigny! Walk to French Quarter!,9425232,Katie,,St. Claude,29.97073,-90.04895,Entire home/apt,,30,430,2023-07-03,4.12,1,0,8,"17str-05825, 20-ostr-0044"
7869198.0,Gorgeous Charm near Bayou St. John!,14141297,Zack (NOLA Dreams),,Bayou St. John,29.97462,-90.0841,Entire home/apt,130.0,1,142,2023-05-08,1.37,6,74,3,"19STR-10192, 19-OSTR-10192"
7871923.0,Just blocks to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96657,-90.05604,Private room,179.0,2,32,2024-01-16,0.31,6,229,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
7875737.0,"midcity, close to everything!",41499355,Maria,,City Park,29.97854,-90.0922,Entire home/apt,,30,3,2017-04-30,0.03,1,0,0,
7895616.0,A short walk to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96679,-90.05803,Hotel room,159.0,2,33,2023-09-17,0.34,6,249,3,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
7921540.0,A short walk to Frenchman St & the French Quarter!,459131117,MaryAnn,,Marigny,29.96667,-90.0576,Private room,149.0,2,35,2024-02-24,0.34,6,238,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
7921914.0,Private 2 Room Suite near the StreetCars,16670167,Matt,,Marlyville - Fontainbleau,29.95554,-90.10779,Private room,63.0,30,73,2022-05-29,0.7,1,89,0,"19STR-26013, 19-OSTR-26013"
7948524.0,Uptown Gem,6224376,Jacob,,West Riverside,29.91953,-90.10577,Entire home/apt,101.0,3,198,2024-03-09,1.98,1,50,47,"21-RSTR-05211, 22-OSTR-20106"
8026467.0,10 mins  ride to Fr. Qtr - Streetcar,15357546,Tom And Susan,,Mid-City,29.97684,-90.10493,Entire home/apt,180.0,30,71,2022-04-04,0.69,4,179,0,
8035918.0,2BR Classy Bayou St John Apt,34649399,Alice & Austin,,Fairgrounds,29.98053,-90.0794,Entire home/apt,,30,20,2018-05-08,0.19,1,0,0,
8054054.0,Warehouse District Vacation Rental,42536338,Damon,,Central Business District,29.94468307,-90.07037354,Entire home/apt,136.0,3,78,2024-01-25,0.77,6,205,8,"21-CSTR-12112, 21-OSTR-12093"
8070181.0,Luxury Ware Dist Apt Near Convention Center/FQ,42536338,Damon,,Central Business District,29.94468307,-90.07037354,Entire home/apt,88.0,30,165,2024-02-21,1.62,6,148,26,"21-CSTR-12113, 21-OSTR-12093"
8090951.0,Like New Orleans Better in Lovely Lower Garden District,16003532,Rebecca And Anne,,Lower Garden District,29.92668,-90.07814,Entire home/apt,146.0,2,369,2024-03-01,3.72,1,0,48,"21-RSTR-03746, 21-OSTR-03744"
8130642.0,Ultra Modern Downtown Apartment A,42934323,Albert,,Central Business District,29.95626,-90.07513,Private room,,30,82,2018-09-27,0.8,10,0,0,
8132482.0,Bywater Little Beauty,10429047,Paulo Steven,,Bywater,29.9618,-90.04055,Entire home/apt,,30,44,2018-07-09,0.43,1,0,0,
8143127.0,New Orleans Home - Footloose and Fancy Free,27278151,Nikki,,Fillmore,30.00626,-90.08214,Entire home/apt,179.0,30,33,2019-08-10,0.35,1,358,0,
8143453.0,Lower Garden District Beauty,42997563,Tammy,,Lower Garden District,29.93326,-90.07281,Entire home/apt,199.0,30,48,2024-02-06,0.46,1,0,7,"19str-24942, 19-ostr-0000"
8167664.0,"Antebellum, Romantic Rococo bedroom",43108007,Keith,,Treme - Lafitte,29.96688,-90.06702,Private room,145.0,2,121,2024-02-17,1.3,3,182,28,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
8171670.0,Historic Bordello Room,43108007,Keith,,Seventh Ward,29.96841,-90.06518,Private room,145.0,2,90,2024-02-16,0.88,3,200,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
8266535.0,Cozy 2-bedroom Apartment Steps from Freret St,43588323,Ab,,Milan,29.9367,-90.09696,Entire home/apt,132.0,2,48,2024-02-19,2.14,1,70,22,"22-RSTR-01216, 21-OSTR-10714"
8291328.0,"Blue Nugget- 6Blocks to Bourbon,3to FQ 17STR-10343",43716025,Lin,,Treme - Lafitte,29.96427,-90.06928,Entire home/apt,196.0,4,137,2024-03-05,1.34,1,199,15,"22RSTR-12010, 22OSTR-12013"
8311238.0,Alligator Alley - Modern Apartment / Balcony,23619270,Steven,,Central City,29.94086369,-90.07458605,Entire home/apt,116.0,2,356,2024-02-28,3.48,3,107,31,"22-CSTR-14414, 22-OSTR-04350"
8323662.0,Authentically New Orleans by,21050084,Reginald,,East Riverside,29.9211,-90.08935,Entire home/apt,75.0,30,160,2022-07-04,1.57,4,365,0,
8380678.0,Uptown New Orleans,44165234,Luke,,East Carrollton,29.94834,-90.12402,Entire home/apt,118.0,30,101,2021-11-19,0.99,1,270,0,
8394625.0,Casa Bywater.  Cool modern space.,2679862,Jeffrey,,St. Claude,29.96972,-90.04054,Entire home/apt,,30,82,2020-03-10,0.9,2,0,0,19STR-12345
8398616.0,Month Long 30+ days only near Frenchman  & FQ,44248600,Cindy,,Marigny,29.96605,-90.05926,Entire home/apt,120.0,30,133,2023-11-21,1.33,1,232,9,"17str-03890, 20-OSTR-0440"
8402555.0,Spacious Historic Home near Marigny,3922577,Kaylen,,St. Claude,29.96953,-90.04908,Entire home/apt,,30,76,2018-10-31,0.75,1,0,0,
8426658.0,Just blocks to the French Quarter & Frenchman St.,459131117,MaryAnn,,Marigny,29.96796,-90.05595,Hotel room,179.0,2,60,2023-12-08,0.6,6,230,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
8426840.0,Close to both the French Quarter & Frenchman St!,459131117,MaryAnn,,Marigny,29.96685,-90.0564,Private room,199.0,2,65,2024-01-03,0.64,6,235,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
8444336.0,Spacious Victorian home in Bywater,3227317,Barry,,St. Claude,29.96512,-90.04109,Entire home/apt,,30,6,2018-07-07,0.06,1,0,0,
8506134.0,Private House in Perfect Uptown Spot,1397050,Elizabeth,,West Riverside,29.91894,-90.10365,Entire home/apt,,30,71,2020-02-11,0.69,1,0,0,
8579118.0,Ultra Modern Downtown Apartment B,42934323,Albert,,Central Business District,29.95481,-90.07551,Private room,,30,103,2018-10-01,1.01,10,0,0,
8579427.0,Comfortable Ultra Modern Downtown Apartment,42934323,Albert,,Central Business District,29.95341,-90.07581,Entire home/apt,,30,47,2019-03-26,0.47,10,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
8632636.0,PrivHome/2.3mi to FrenchQuarter/0.4 mi to CityPark,18148600,Matt,,Fairgrounds,29.98786,-90.08271,Entire home/apt,144.0,2,285,2024-03-07,2.77,1,46,24,"22-RSTR-01782, 22-OSTR-01773"
8646855.0,Sweet Suite in Historic Treme,2430873,Bea,,Treme - Lafitte,29.9671,-90.06709,Entire home/apt,149.0,1,429,2024-02-22,4.19,2,49,33,"23RSTR-15542, 23-OSTR-15541"
8648794.0,Modern Suite on St. Charles Ave. Streetcar Line,45458985,Wright Houses,,Central City,29.9376,-90.0766,Entire home/apt,150.0,30,220,2023-05-29,2.15,3,49,2,"17STR-09318, 20-OSTR-30877"
8707591.0,Tranquil Treme Guest House - min to French Quarter,45708552,Elizabeth,,Treme - Lafitte,29.96898,-90.08203,Entire home/apt,85.0,1,712,2024-02-19,7.95,1,0,100,"22CSTR-20150, 22-OSTR-20247"
8718147.0,Private Courtyard Apartment,36142422,Rachel,,Central City,29.93433,-90.08421,Entire home/apt,,30,62,2017-07-01,0.6,2,0,0,
8738684.0,Charming New Orleans Cottage - 30 day minimum stay,23543225,Beth,,Marigny,29.96724,-90.06221,Entire home/apt,60.0,30,88,2024-02-29,0.86,1,160,1,
8758731.0,COZY Private Magazine St. Apartment (4-guests),44941857,Tyra,,Touro,29.92205,-90.09943,Entire home/apt,132.0,3,351,2024-03-11,3.43,1,0,41,"23-CSTR-09229, 23-OSTR-09221"
8759059.0,Great location - Renovated Shotgun,45933830,Lisa And Sarah,,East Riverside,29.91842,-90.09436,Entire home/apt,150.0,2,28,2023-10-23,0.27,1,92,2,"22-RSTR-14186, 22-ostr-15049"
8774951.0,Hillary Gardens Uptown/University,46000582,Melinda,,East Carrollton,29.94548,-90.12403,Entire home/apt,229.0,30,20,2023-10-22,0.2,1,325,1,"20str-01520, 20-ostr-1519"
8782894.0,Lovely Loft - Minutes from French Quarter Ferry,46036510,Aaron,,Mcdonogh,29.94816,-90.05096,Entire home/apt,172.0,2,359,2024-02-24,3.56,3,0,30,"21-CSTR-07800, 20-OSTR-01047"
8798398.0,Loft/art studio in Warehouse Dist.,46104774,Fredric,,Lower Garden District,29.94283,-90.06726,Entire home/apt,200.0,30,38,2022-04-23,0.38,1,365,0,19STR-20699
8800506.0,Irish channel charm,21050084,Reginald,,East Riverside,29.92113,-90.08735,Entire home/apt,79.0,30,153,2018-11-04,1.55,4,365,0,
8816764.0,Private Mid-City Suite near Canal Streetcar,30867622,Paul & Sue,,Mid-City,29.97856,-90.10864,Private room,70.0,2,189,2024-03-06,2.5,1,68,25,"23-NSTR-14303, 22-OSTR-20930"
8842807.0,Room near historic St Charles Ave,46308663,Charla,,Central City,29.9372,-90.0856,Private room,66.0,2,313,2024-02-19,3.06,1,79,19,"22-STR-17476, 21-OSTR-14392"
8847504.0,Lovely Historic Home in the Treme,26270653,Ben,,Treme - Lafitte,29.96927,-90.07185,Entire home/apt,147.0,30,431,2024-03-09,4.22,2,278,36,"23-RSTR-13739, 23-OSTR-03207"
8880407.0,Garden District Carriage House with Pool / Hot Tub,39347482,Jeff,,Lower Garden District,29.93147,-90.07812,Entire home/apt,249.0,30,94,2019-11-24,0.92,1,77,0,19STR-13943
8935424.0,"Charming Historic Cottage 1865, Walk Everywhere!",11209120,Michele,,Marigny,29.96699,-90.05355,Entire home/apt,196.0,3,101,2024-02-18,1.01,1,0,22,"23-NSTR-14767, 24-OSTR-03380"
8952576.0,Uptown/Parade Route /Magazine St. A+location,44748759,Carmel,,Uptown,29.92077,-90.11103,Entire home/apt,,30,69,2021-12-05,0.68,1,0,0,"19str-08447, 20-OSTR-1221"
8972539.0,Spacious 2 Bdrm in Saint Roch! New Orleans,27284037,Joshua,,St. Claude,29.97271,-90.04922,Entire home/apt,91.0,2,481,2024-02-11,4.72,1,16,36,"22STR-23409, 22-OSTR-23409"
8986620.0,Grand Master Suite/Bath Near French Quarter,32921944,Jacob,,St. Roch,29.97087,-90.05129,Private room,52.0,2,403,2024-02-10,3.96,7,35,38,"22-cstr-11648, 22-oSTR-07055"
9065704.0,"Sunny, Marigny Parlor Apartment",5880301,Rita,,Bywater,29.96688,-90.04929,Private room,123.0,3,167,2024-02-10,1.66,2,283,18,"19-STR-31379, 20-OSTR-00842"
9076302.0,Bayou St. John Charmer,35920470,Holly,,Bayou St. John,29.97352,-90.08385,Entire home/apt,129.0,3,224,2024-02-24,2.2,1,0,28,"22-RSTR-12910, 20-OSTR-25860"
9078228.0,Modern Home with Pool Table and Projector,5555764,Chris,,Fillmore,30.00906,-90.07257,Entire home/apt,336.0,3,38,2024-03-03,0.45,2,0,20,"22-RSTR-35903, 22-OSTR-98514"
9097801.0,Hello? Is it me you’re looking for? Uptown suite.,33687628,Paul,,Milan,29.9292,-90.09688,Entire home/apt,99.0,3,146,2023-02-19,1.48,1,36,0,"19str-12976, 19-OSTR-00000"
9230151.0,Deluxe studio in the heart of N.O.,47983978,Margaret,,Broadmoor,29.94311,-90.10658,Entire home/apt,99.0,2,212,2024-03-05,2.09,1,0,18,"20STR-27320, 19-OSTR-70277"
9252319.0,Beautiful Historical condo in Warehouse District,1935763,Tala,,Central Business District,29.94622,-90.06651,Entire home/apt,90.0,60,12,2022-04-15,0.12,1,329,0,
9255066.0,Historic B&B-Elegant Suite-Balcony-Near French Qtr,2775826,Lore,,Treme - Lafitte,29.97211,-90.07455,Private room,131.0,1,1,2016-02-10,0.01,2,32,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
9348864.0,Vintage Home French QTRS 40% Off Spring,4605202,Wayne,,Treme - Lafitte,29.96524,-90.06787,Entire home/apt,293.0,3,132,2024-02-25,1.32,4,313,3,"22-RSTR-05392, 22-OSTR-05302"
9380259.0,"Prime Locale, Walking Distance to Frenchmen & French Quarter",4052249,P & L,,Bywater,29.96749,-90.0488,Entire home/apt,488.0,30,100,2022-10-23,1.02,1,179,0,"19STR-21693, 19-OSTR-21693"
9462594.0,GORGEOUS HOME/POOL & GARDENS  1/2 BK STREETCAR,29048742,Michelle,,Black Pearl,29.94081,-90.13266,Entire home/apt,650.0,30,16,2021-11-02,0.17,1,148,0,17STR-10387
9479650.0,A Taste of New Orleans 3,49135854,Miriam,,St. Claude,29.96981,-90.03765,Entire home/apt,200.0,2,169,2024-02-19,1.68,2,313,11,"22-RSTR-06480, 23-OSTR-04899"
9688817.0,Cozy 1 bdrm Mid City Apt Home,50042939,Louis,,Mid-City,29.97009,-90.10024,Entire home/apt,120.0,2,337,2024-03-03,3.37,1,0,24,"20-RSTR-00065, 23-OSTR-06524"
9712500.0,"Charming, bright Treme cottage!",50142201,Jo + Tyler,,Seventh Ward,29.97328,-90.06826,Entire home/apt,,30,243,2020-03-08,2.43,1,0,0,"19str-22996, 17-OSTR-09145"
9748421.0,CHARMING  TREME COTTAGE,50286585,Paul,,Treme - Lafitte,29.96545,-90.06822,Entire home/apt,135.0,30,214,2024-02-16,2.17,1,242,18,"21-RSTR-15412, 23-OSTR-05592"
9750295.0,The Columns Apartment - Historic Algiers Point!,43994478,Russell,,Mcdonogh,29.94848195,-90.04790099,Entire home/apt,90.0,4,241,2023-11-12,2.4,1,10,9,"23-NSTR-17778, 23-OSTR-17786"
9754220.0,In-Law Suite-30 Day Minimum,35033813,Betsy,,Bayou St. John,29.97742,-90.08366,Entire home/apt,40.0,30,48,2021-05-03,0.49,2,129,0,"21-RSTR-05396, 20-OSTR-01371"
9781086.0,Opencanvas: An Artful Stay in NOLA,4065560,Daniel,,Bywater,29.96654,-90.0467,Entire home/apt,178.0,2,238,2024-02-20,2.44,1,0,19,"21-RSTR-05661, 20-OSTR-22061"
9808123.0,Sweet Library Guestroom in Gentilly,50530796,Melanie,,Milneburg,30.0137,-90.05529,Private room,69.0,2,262,2024-02-27,2.61,1,303,16,"21-RSTR-00309, 23-OSTR-04643"
9814069.0,Furnished Guest Room-Tulane Uptown,48187766,Olive,,East Carrollton,29.94382,-90.12517,Private room,56.0,1,152,2024-03-09,1.53,7,176,19,"23-NSTR-17354, 23-OSTR-18407"
9827857.0,"A. 2 furnished room/own entrance,byTulane Univ.",48187766,Olive,,East Carrollton,29.94368,-90.12858,Private room,55.0,30,25,2019-05-29,0.25,7,365,0,
9856427.0,Front private entrance and big back deck!,51067370,Victoria,,Mid-City,29.97346,-90.10758,Private room,74.0,2,82,2023-07-03,0.83,1,11,9,"22-RSTR-08921, 22-OSTR-07335"
9885640.0,Gorgeous studio apartment (New Marigny),28334968,Jenna,,Seventh Ward,29.96923,-90.05774,Entire home/apt,132.0,1,102,2024-03-03,1.91,1,136,35,"20-RSTR-00673, 20-OSTR-00672"
9895303.0,Guthrie's Garden Apt. Bayou St. John,4632532,Denise,,Bayou St. John,29.97575,-90.0832,Entire home/apt,75.0,30,43,2023-05-01,0.46,2,215,1,
9909559.0,"The McDonald Manor

License number : 17STR-06823",50579618,Shelly,,Touro,29.92643,-90.09621,Entire home/apt,152.0,30,59,2024-02-06,0.6,1,321,1,
9915436.0,Cozy Mid City Cottage / Near City Park,50979087,Kathleen,,Mid-City,29.98033,-90.10776,Entire home/apt,,30,63,2020-02-27,0.63,1,0,0,
9926654.0,Large & Trendy Townhouse near the French Quarter!,39839266,New Orleans Properties,,French Quarter,29.96534,-90.06398,Entire home/apt,313.0,2,181,2024-01-02,1.81,10,211,7,"21STR-25894, 21-OSTR-08565"
9979215.0,"Comfy Room/StreetCar, TulaneUniversity",48187766,Olive,,East Carrollton,29.94382,-90.12517,Private room,51.0,1,109,2024-02-25,1.09,7,354,21,"23-NSTR-17354, 23-OSTR-18407"
9999670.0,Nawlin's Charm- 1 Block St. Charles,7319703,Donald,,Central City,29.93214,-90.08608,Entire home/apt,95.0,30,398,2023-11-01,3.99,5,242,3,"20STR-02083, 20-OSTR-2080"
10016395.0,Welcome! Victorian home in awesome neighborhood!,4679945,Ian,,Mid-City,29.97463,-90.09737,Entire home/apt,112.0,3,154,2024-02-17,1.55,1,143,6,"19STR-19456, 20-ostr-0012"
10068423.0,"king-sized bed, private bathroom  and balcony!",47940043,Phil,,St.  Anthony,30.01701,-90.061,Private room,62.0,1,541,2024-03-10,5.42,2,0,66,"21-RSTR-10449, 21-OSTR-09186"
10071946.0,"Nice room by street car,Tulane univ",48187766,Olive,,East Carrollton,29.94396,-90.12521,Private room,55.0,1,72,2024-02-11,0.72,7,268,7,"23-NSTR-17354, 23-OSTR-18407"
10074136.0,Comfy  room. Full size bed. Quiet nghd,47940043,Phil,,Milneburg,30.01693,-90.06089,Private room,60.0,1,610,2024-03-06,6.11,2,350,83,"22-RSTR-10449, 21-OSTR-09186"
10090539.0,2BR Heart of Uptown Family Home,11475346,Scott And Rebekah,,West Riverside,29.91884,-90.10357,Entire home/apt,,30,5,2019-07-08,0.05,1,0,0,
10090925.0,Gorgeous New 3BR/2.5ba Reno-Walking Distance to FQ,10621726,Lorenzo & Shinda,,Treme - Lafitte,29.9669,-90.0725,Entire home/apt,296.0,3,41,2024-02-14,0.42,5,247,3,"23-ISTR-02702, 22-OSTR-13149"
10118838.0,"LocationA+ Cajuncottage courtyd closeFQ,ChartersSt",39836455,Cathy,,Bywater,29.96291,-90.03731,Entire home/apt,275.0,2,42,2024-02-15,0.43,3,357,2,"22CSTR-18162, 22OSTR-18155"
10132016.0,Mid City Historic New Orleans Home,51995923,Danny,,Seventh Ward,29.97424,-90.07423,Entire home/apt,600.0,30,127,2023-09-25,1.27,1,358,7,"19STR-01477, 19-OSTR-4000"
10153542.0,Charming Uptown Community Center Apt.,52112388,N-Community,,Leonidas,29.95669,-90.12714,Entire home/apt,,30,16,2020-02-26,0.18,1,0,0,19STR-05038
10171332.0,Mid-City near City Park &Cemeteries,46415398,Jon,,Mid-City,29.98128,-90.107,Entire home/apt,,30,94,2019-06-25,0.94,1,0,0,
10194524.0,1 Bdrm Vibrant NOLA Experience,5634859,Sally,,Central City,29.93515,-90.08105,Entire home/apt,,30,1,2016-01-03,0.01,1,362,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
10234630.0,Private Pool & hot tub - edge of downtown,10621726,Lorenzo & Shinda,,Central City,29.94093,-90.07603,Entire home/apt,328.0,3,88,2024-03-05,0.91,5,333,7,"21-CSTR-06108, 21-OSTR-06122"
10240699.0,7th ward dwelling,38381216,Madisen,,Seventh Ward,29.98166,-90.06544,Entire home/apt,,30,3,2019-03-24,0.03,1,0,0,
10299250.0,"By tulane univ., street car,  a furnished bedroom",48187766,Olive,,East Carrollton,29.94354,-90.12613,Private room,43.0,30,2,2024-02-16,0.9,7,364,2,
10300376.0,Lower Garden District  1863 Historic Guest House,52995579,Conrad,,Central City,29.93588,-90.0811,Entire home/apt,524.0,2,44,2024-01-02,0.64,2,338,5,"23-NSTR-15400, 23-OSTR-16499"
10316675.0,Historic Treme Garden Cottage 1Block to FQ w/Pool,1350940,Kay,,Treme - Lafitte,29.96528,-90.06656,Entire home/apt,151.0,3,219,2024-03-07,2.23,11,115,39,"23RSTR-26849, 23-OSTR-31050"
10318097.0,Authentic New Orleans Pied-A-Terre,62166593,Kayla,,Treme - Lafitte,29.96851,-90.07162,Entire home/apt,79.0,1,416,2024-02-26,4.19,9,0,24,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
10357959.0,The Little House on Bayou Rd,53309281,Wendy Justine,,Treme - Lafitte,29.97406,-90.07635,Entire home/apt,350.0,2,121,2024-02-25,1.23,1,140,7,"22-CSTR-00534, 21-OSTR-15332"
10406992.0,The Solution,53588487,Charlene,,Treme - Lafitte,29.96972,-90.07182,Entire home/apt,132.0,30,49,2022-04-09,0.5,2,364,0,
10433356.0,Chateau Lola     18STR-11379.,53740796,Heather,,Audubon,29.93828,-90.12517,Entire home/apt,225.0,2,146,2024-02-24,1.48,1,142,20,"18str-11379, 19-ostr-0000"
10439237.0,Walk to Bourbon St & French Quarter,46572687,Chrystal,,Seventh Ward,29.96966,-90.06127,Entire home/apt,111.0,2,192,2023-11-07,1.95,1,316,11,"20STR-00857, 19-OSTR-0855"
10449443.0,Charming Home near Magazine St.,42701720,Thersa,,East Riverside,29.92034,-90.08971,Private room,80.0,30,12,2017-05-09,0.12,3,365,0,
10511057.0,Art Gem in Bywater,4841202,Matilde,,St. Claude,29.9653,-90.04336,Entire home/apt,95.0,30,12,2024-02-18,0.13,4,303,2,
10535114.0,Cozy 3Bdr/2Bth Apt by UNO 1st Floor,5951318,Dr. Therese,,St.  Anthony,30.02263,-90.06922,Entire home/apt,195.0,30,45,2023-09-04,0.46,2,293,2,
10541052.0,Historic 3 Story Home near Frenchmen St,13059899,Asia,,Marigny,29.9649066,-90.05863774,Private room,999.0,2,64,2020-03-08,0.7,8,0,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
10541702.0,Centrally Located Mid City 3 Bedroom!,26598201,Freddy,,Mid-City,29.96835,-90.09289,Entire home/apt,60.0,30,99,2023-09-15,1.01,7,254,2,
10542368.0,Spacious Mid City Centrally Located 3 Bedroom!,26598201,Freddy,,Mid-City,29.96774,-90.09311,Entire home/apt,77.0,30,118,2023-01-01,1.2,7,314,0,
10549297.0,Garden District & Magazine St,54405249,Mary Ann,,Lower Garden District,29.93001,-90.07724,Entire home/apt,75.0,30,183,2024-03-02,1.86,1,298,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
10562083.0,"Beautiful, cozy, bedroom, King size premium bed.",54478905,Kevin,,Algiers Point,29.95195,-90.04732,Private room,,30,1,2016-05-01,0.01,2,0,0,
10564152.0,New Orleans Pied-a-Terre,54489045,Eve,,Lakeshore - Lake Vista,30.02111,-90.09421,Entire home/apt,175.0,2,1,2024-02-07,0.88,2,258,1,"23-NSTR-17689, 23-OSTR-09791"
10571739.0,Getting Lucky in the Irish Channel,39765837,Michele,,Irish Channel,29.92386,-90.07992,Private room,700.0,2,22,2022-04-03,0.24,1,88,0,"19STR-21077, 19-OSTR-0000"
10596717.0,Historic Marigny Home: Walk to the Quarter,290129,Jacquelyn,,Bywater,29.96405,-90.05015,Entire home/apt,177.0,2,206,2024-03-03,2.09,1,57,33,"19STR-21404, 20-OSTR-02176"
10613263.0,Gentilly Spanish Cottage,1349563,Suzette,,Gentilly Terrace,29.99585,-90.05905,Entire home/apt,175.0,30,27,2018-12-29,0.27,1,365,0,
10625253.0,Historic Bywater Retreat- Maitri Suite,4645353,Beverly,,Bywater,29.96376,-90.0459,Private room,,1,175,2020-03-12,1.78,3,0,0,CNO STR Residential License: #21-RSTR-00144  CNO STR Operator License: #20-OSTR-00401
10628047.0,The Courtyard Guesthouse 2Bdrm Rental,53734423,Vilna & Lois,,Seventh Ward,29.98385,-90.06023,Entire home/apt,100.0,2,157,2024-02-15,1.61,2,233,23,"23-NSTR-16017, 23-OSTR-15962"
10633545.0,"St. Charles Ave Condo-Easy walk, Whse Dst/Frch Qtr",54893115,Bill,,Central City,29.94244,-90.07461,Entire home/apt,48.0,60,11,2023-11-20,0.12,1,286,1,
10683224.0,Beautiful Irish Channel Home 1 block to Magazine,55187534,Glynn,,Lower Garden District,29.9271,-90.07749,Entire home/apt,153.0,2,197,2024-02-11,2.0,2,131,10,"21RSTR-14865, 21-OSTR-14836"
10684033.0,Comfy New Orleans Gentilly Neighborhood,54375117,Kina,,Gentilly Terrace,30.00549,-90.0527,Entire home/apt,88.0,2,187,2024-02-18,1.92,1,0,24,"20STR-00183, 20-OSTR-0184"
10702424.0,Explore the City on Bikes From a Room in a Charming Bungalow,418506,Gail,,Broadmoor,29.94842368,-90.10236286,Private room,71.0,2,258,2024-03-10,2.66,1,0,44,"21-RSTR-00416, 20-OSTR-00161"
10706121.0,Master bedroom (+spare),6367760,Cole,,Seventh Ward,29.96914,-90.05859,Private room,,30,3,2017-05-29,0.03,1,0,0,
10709611.0,Charming Traditional Irish Channel Shotgun Apt,4865581,Lindsey,,Irish Channel,29.92114,-90.08575,Entire home/apt,119.0,2,233,2024-02-24,2.36,1,0,23,"21-RSTR-07272, 20-OSTR-20332"
10722615.0,Southern Charm Gem,41403925,Alyssa,,French Quarter,29.95657,-90.06836,Entire home/apt,204.0,30,125,2023-11-02,1.27,6,264,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
10732784.0,Unique Bargeboard Home & Moonshine Shack(rear apt),22816578,Robb,,St. Claude,29.96838,-90.0402,Entire home/apt,216.0,30,157,2024-03-10,1.63,3,76,29,"22-RSTR-13154, 22-OSTR-13151"
10749004.0,Brand New Lakeview home 3 mi from French Quarter,55573384,Lee,,Navarre,29.98838,-90.11082,Private room,514.0,30,1,2019-10-28,0.02,1,270,0,19STR-24698
10790459.0,Spacious Uptown Retreat,55837234,Paula,,Leonidas,29.95184,-90.12869,Entire home/apt,269.0,2,363,2024-02-24,3.68,1,0,30,"19STR-23165, 20-OSTR-0784"
10806765.0,"Penthouse, French Quarter, NOLA",55942584,Charlie,,Marigny,29.96282,-90.05727,Entire home/apt,214.0,30,71,2022-03-04,0.72,1,365,0,
10822746.0,CHARMING VICTORIAN UPTOWN COTTAGE!!,56037377,Harriet,,Audubon,29.92286,-90.12756,Entire home/apt,324.0,3,91,2024-01-29,0.93,4,52,10,"21-RSTR-07297, 19OSTR-26959"
10836381.0,1 bedroom Apt for Mardi Gras Week,56111733,Yazmin,,Little Woods,30.04934,-89.98176,Entire home/apt,200.0,30,0,,,1,365,0,
